SampleID	BioProject	group	observed	chao1	diversity_shannon	evenness_pielou	dominance_dbp	rarity_log_modulo_skewness	phylogenetic_div	MNTD
SRR23075678	PRJNA922564	Burned	397	397	4.78702944	0.799980016	0.204791812	2.061336244	41.82119431	0.057410328
SRR23075681	PRJNA922564	Burned	247	247	4.616534514	0.837939574	0.107112533	2.061196611	25.38027832	0.069227778
SRR23075683	PRJNA922564	Burned	188	188	4.768226532	0.910585196	0.06365071	2.061423036	25.53063833	0.123956635
SRR23075685	PRJNA922564	Burned	192	192	4.42864218	0.842348279	0.092014434	2.061349302	25.41787208	0.100480205
SRR23075687	PRJNA922564	Burned	198	198	4.772343672	0.902439995	0.055271104	2.061423036	23.19703127	0.097410395
SRR23075689	PRJNA922564	Burned	506	506	5.17487349	0.831099818	0.096742394	2.060965643	48.8715382	0.046893672
SRR23075690	PRJNA922564	Burned	539	539	5.553930081	0.883017685	0.082195857	2.061399753	50.78502679	0.064805309
SRR23075693	PRJNA922564	Burned	564	564	5.46236878	0.862244988	0.081178735	2.061397901	53.1359034	0.052070821
SRR23075695	PRJNA922564	Burned	587	587	5.601658946	0.878688178	0.042815283	2.06136848	49.62788202	0.065761683
SRR23075697	PRJNA922564	Burned	676	676	5.815941537	0.892536711	0.03380966	2.061363499	62.47149282	0.053662812
SRR23075699	PRJNA922564	Burned	642	642	5.389325837	0.833668841	0.115593972	2.061391204	60.94294323	0.052816623
SRR23075701	PRJNA922564	Burned	240	240	5.003252603	0.912895864	0.041509026	2.061423036	26.65714065	0.075321765
SRR23075702	PRJNA922564	Burned	471	471	5.347570355	0.868837311	0.039558143	2.06121196	50.33768966	0.065420601
SRR23075704	PRJNA922564	Burned	516	516	5.426974837	0.8688572	0.0614527	2.061367296	51.13906234	0.065705247
SRR23075706	PRJNA922564	Burned	481	481	5.100877958	0.825937109	0.137529138	2.061405902	48.90711029	0.072619819
SRR23075708	PRJNA922564	Burned	554	554	5.375550646	0.850943566	0.10522492	2.061383908	51.41974062	0.066795099
SRR23075710	PRJNA922564	Burned	416	416	5.510408895	0.913728483	0.040641647	2.061391318	40.2849273	0.094224322
SRR23075712	PRJNA922564	Burned	362	362	5.46866279	0.928206557	0.026413565	2.061423036	38.04121463	0.067378509
SRR23075715	PRJNA922564	Burned	441	441	5.653229568	0.928426327	0.018232819	2.061423036	42.1922141	0.071683152
SRR23075717	PRJNA922564	Burned	345	345	4.757123024	0.814081777	0.191563428	2.061400382	35.4444317	0.13436164
SRR23075719	PRJNA922564	Burned	410	410	5.175880999	0.860330085	0.11328729	2.061407022	42.07103391	0.076292129
SRR23075722	PRJNA922564	Burned	205	205	3.883032662	0.729480628	0.144297097	2.058127268	21.13020504	0.036673124
SRR23075724	PRJNA922564	Burned	216	216	3.950467209	0.734932576	0.128939682	2.057894425	21.44218162	0.028687701
SRR23075726	PRJNA922564	Burned	296	296	4.677068674	0.821928511	0.142255841	2.06139221	31.16910932	0.069598845
SRR23075728	PRJNA922564	Burned	266	266	4.283278849	0.767132028	0.14254571	2.060646228	26.4522632	0.031979644
SRR23075730	PRJNA922564	Burned	96	96	3.080375256	0.67487736	0.220088381	2.055945402	10.99375188	0.03239354
SRR23075731	PRJNA922564	Burned	500	500	5.281689876	0.849883016	0.107627435	2.06136364	42.61211066	0.07580668
SRR23075733	PRJNA922564	Burned	185	185	3.677791161	0.70450967	0.182122905	2.060812458	20.29284914	0.046914377
SRR23075735	PRJNA922564	Burned	536	536	5.519929822	0.878391467	0.06445806	2.061342003	49.62276391	0.051150683
SRR23075737	PRJNA922564	Burned	195	195	3.905629069	0.740684505	0.107575303	2.060139471	23.81661122	0.070543154
SRR23075739	PRJNA922564	Burned	498	498	5.395192748	0.868707159	0.074619554	2.0612738	44.7010029	0.059435501
SRR23075741	PRJNA922564	Burned	114	114	3.139361535	0.662844171	0.299703657	2.052379155	13.53964679	0.027704521
SRR23075752	PRJNA922564	Burned	426	426	4.792642044	0.791591388	0.095117873	2.06119589	39.7324662	0.088131727
SRR23075754	PRJNA922564	Burned	341	341	5.108413471	0.875945887	0.089672039	2.061364549	31.95040044	0.066015759
SRR23075756	PRJNA922564	Burned	675	675	5.989171545	0.919330112	0.023893482	2.061374771	57.80879355	0.055217078
SRR23075758	PRJNA922564	Burned	382	382	5.432353324	0.913703787	0.051073183	2.061413661	38.13790131	0.071191502
SRR23075760	PRJNA922564	Burned	569	569	5.804349182	0.914952487	0.035262683	2.061384865	50.75529495	0.056715196
SRR23075762	PRJNA922564	Burned	335	335	5.144460633	0.884820285	0.079253931	2.061399003	32.5363709	0.061014584
SRR23075765	PRJNA922564	Burned	378	378	5.199368802	0.876067648	0.081893114	2.061404182	38.04171134	0.096847613
SRR23075767	PRJNA922564	Burned	464	464	5.234604734	0.852557518	0.090280141	2.061385797	42.28296369	0.093024787
SRR23075769	PRJNA922564	Burned	282	282	5.098459097	0.903676546	0.095094474	2.061405811	29.54877109	0.092044876
SRR23075771	PRJNA922564	Burned	222	222	4.9794395	0.921661456	0.042642016	2.061423036	30.00833861	0.107998442
SRR23075772	PRJNA922564	Burned	666	666	5.819760832	0.895170209	0.042933414	2.061370698	56.93095247	0.057460122
SRR23075774	PRJNA922564	Burned	579	579	5.828367989	0.916222426	0.02768918	2.06135735	53.60588434	0.056325795
SRR23075776	PRJNA922564	Burned	409	409	5.510821178	0.916375491	0.032167645	2.06141486	45.18432018	0.070680138
SRR23075778	PRJNA922564	Burned	403	403	5.418346994	0.903217918	0.060658676	2.061414614	43.82600483	0.083104697
SRR23075780	PRJNA922564	Burned	469	469	5.461165247	0.887907324	0.086461942	2.061416821	46.25276381	0.068491806
SRR23075782	PRJNA922564	Unburned	219	219	4.7701772	0.885157489	0.046410046	2.061162316	21.03607357	0.062356457
SRR23075785	PRJNA922564	Unburned	304	304	5.08336396	0.889162031	0.080523627	2.061408219	25.43616164	0.053982146
SRR23075787	PRJNA922564	Unburned	540	540	5.572956758	0.885781692	0.090728933	2.061376325	40.33668244	0.052079781
SRR23075789	PRJNA922564	Unburned	357	357	5.213192461	0.886938892	0.076774732	2.061401887	31.65908206	0.057423029
SRR23075791	PRJNA922564	Unburned	375	375	5.21996267	0.880720064	0.088107593	2.061403878	32.53387289	0.054741871
SRR23075792	PRJNA922564	Unburned	290	290	5.085504683	0.896933243	0.074884341	2.06140675	30.2891394	0.068581431
SRR23075794	PRJNA922564	Unburned	136	136	4.430950223	0.901946163	0.11648404	2.061348579	18.48977612	0.099950273
SRR23075797	PRJNA922564	Unburned	176	176	4.303165883	0.832255914	0.178037997	2.061378681	21.91411223	0.096734863
SRR23075799	PRJNA922564	Burned	513	513	5.414861363	0.867727885	0.086859528	2.061371247	48.91008222	0.063862832
SRR23075801	PRJNA922564	Burned	477	477	5.398962193	0.875386746	0.091348782	2.061393271	46.06688103	0.064699921
SRR23075803	PRJNA922564	Burned	530	530	5.563782886	0.886958708	0.066658132	2.061374535	49.7237806	0.064869698
SRR23075805	PRJNA922564	Burned	552	552	5.449374518	0.863123948	0.080375357	2.061383622	46.87576896	0.063494461
SRR23075806	PRJNA922564	Burned	627	627	5.635635393	0.874970062	0.080790589	2.061412979	54.65688128	0.071894292
SRR23075808	PRJNA922564	Burned	470	470	5.534219112	0.899473354	0.050694328	2.061367003	44.01166766	0.072250104
SRR23075810	PRJNA922564	Burned	559	559	5.500727699	0.869522246	0.094376234	2.061379464	52.34781216	0.066112906
SRR23075812	PRJNA922564	Burned	717	717	5.863900525	0.891837702	0.066106126	2.061396619	64.90739961	0.062673755
SRR23075814	PRJNA922564	Burned	462	462	5.482133043	0.893500947	0.081485439	2.061416631	44.99957319	0.071050967
SRR23075816	PRJNA922564	Burned	77	77	3.980645105	0.916395814	0.072647221	2.061423036	11.60438368	0.144154636
SRR23075823	PRJNA922564	Burned	140	140	4.502861524	0.911207477	0.065757819	2.061423036	21.33882465	0.155543161
SRR23075827	PRJNA922564	Burned	210	210	4.799416475	0.897572463	0.099143379	2.061391921	25.00392836	0.103234885
SRR23075829	PRJNA922564	Unburned	465	465	5.482534215	0.892624687	0.073781412	2.061410598	44.34166269	0.064427346
SRR23075831	PRJNA922564	Unburned	225	225	4.690342948	0.866	0.087847606	2.061287674	24.65597195	0.065177637
SRR23075832	PRJNA922564	Burned	318	318	5.184081846	0.89969379	0.039844649	2.061409498	33.52799771	0.077718399
SRR23075834	PRJNA922564	Unburned	441	441	5.370453707	0.881986226	0.085719274	2.061388183	36.18336134	0.054720058
SRR23075838	PRJNA922564	Unburned	402	402	5.362251943	0.894237436	0.059458788	2.061414572	40.06368217	0.069636664
SRR23075841	PRJNA922564	Burned	479	479	5.450018548	0.883065933	0.038334779	2.061321394	49.20667573	0.06362136
SRR23075843	PRJNA922564	Burned	191	191	4.445537075	0.846402446	0.110450891	2.061348521	22.70686454	0.073308134
SRR23075845	PRJNA922564	Burned	265	265	4.404365627	0.789351055	0.186361681	2.061384523	29.06932325	0.060793675
SRR23075848	PRJNA922564	Burned	239	239	4.595335557	0.839106389	0.117262029	2.061303225	26.37290753	0.066409531
SRR23075850	PRJNA922564	Burned	481	481	5.434192096	0.879907527	0.0578125	2.061393766	45.04440414	0.060263623
SRR23075852	PRJNA922564	Burned	140	140	4.29027973	0.868189028	0.087364526	2.061139258	18.40955227	0.096553873
SRR23075854	PRJNA922564	Burned	330	330	4.729520743	0.815562196	0.057990206	2.060059594	37.74338656	0.072040595
SRR23075856	PRJNA922564	Burned	231	231	4.664091235	0.856988839	0.088936369	2.061294689	24.63214615	0.075812493
SRR23075857	PRJNA922564	Burned	236	236	4.859617168	0.889415586	0.074031761	2.061374398	21.73372564	0.056994596
SRR23075859	PRJNA922564	Burned	474	474	5.251790016	0.85239625	0.094871956	2.061195065	47.7874112	0.06326957
SRR23075861	PRJNA922564	Burned	361	361	4.931720802	0.837463577	0.094889008	2.061202151	39.15986877	0.069062013
SRR23075863	PRJNA922564	Burned	420	420	5.223042247	0.864705629	0.082070346	2.061400525	41.69681907	0.066140841
SRR23075865	PRJNA922564	Unburned	393	393	5.367039975	0.89842836	0.079967829	2.061414179	39.39956589	0.068835941
SRR23075868	PRJNA922564	Unburned	284	284	4.981569969	0.881853901	0.073355887	2.061354768	29.55046346	0.070587284
SRR23075870	PRJNA922564	Unburned	454	454	5.15760796	0.843008503	0.105940027	2.060982667	40.61532342	0.053393797
SRR23075872	PRJNA922564	Unburned	211	211	3.802807428	0.710558339	0.180847005	2.060402988	22.21411797	0.046739763
SRR23075877	PRJNA922564	Burned	287	287	4.920997436	0.86951372	0.053016369	2.061136814	30.2161654	0.072177768
SRR23075883	PRJNA922564	Burned	593	593	5.516429883	0.863940788	0.050145078	2.061151792	51.52212654	0.054932781
SRR23075887	PRJNA922564	Burned	244	244	4.144634211	0.753958045	0.119891882	2.061007984	26.97512539	0.051118176
SRR23075889	PRJNA922564	Unburned	138	138	4.36178662	0.885236868	0.118070554	2.061350733	18.57595328	0.120736695
SRR23075890	PRJNA922564	Burned	673	673	5.435589409	0.834736178	0.093625045	2.060972968	61.67634979	0.06708797
SRR23075892	PRJNA922564	Unburned	458	458	5.500941248	0.897838861	0.0761699	2.061410214	41.66640002	0.065190737
SRR23075894	PRJNA922564	Unburned	400	400	5.495410474	0.917206541	0.051049449	2.061414487	38.4270516	0.068383717
SRR23075896	PRJNA922564	Unburned	529	529	5.813417603	0.927033699	0.029727747	2.061418152	48.08077478	0.060345319
SRR23075898	PRJNA922564	Unburned	488	488	5.522051871	0.892046933	0.080842225	2.061417296	40.77071275	0.060853257
SRR23075900	PRJNA922564	Unburned	560	560	5.773766175	0.912424756	0.063928183	2.061418679	47.8876127	0.058706081
SRR23075903	PRJNA922564	Unburned	470	470	5.596445393	0.909586954	0.068215544	2.061416847	43.42273851	0.067181849
SRR23075905	PRJNA922564	Unburned	365	365	5.136752921	0.870651236	0.096225363	2.061320213	34.27307316	0.05320047
SRR23075907	PRJNA922564	Unburned	364	364	4.993074182	0.8466922	0.095160248	2.060722187	32.15759424	0.051797229
SRR23075909	PRJNA922564	Unburned	644	644	5.780685035	0.893777722	0.072460273	2.061390257	49.55541811	0.048512456
SRR23075912	PRJNA922564	Burned	494	494	5.277804042	0.850910733	0.087588891	2.061208358	44.86586118	0.063751911
SRR23075914	PRJNA922564	Unburned	569	569	5.518033847	0.869819963	0.089718706	2.06135119	46.05538611	0.052907627
SRR23075916	PRJNA922564	Burned	411	411	5.261178383	0.874154175	0.069760129	2.061342101	41.94772913	0.069941774
SRR23075918	PRJNA922564	Burned	330	330	5.186775144	0.894411497	0.094672172	2.061410466	39.17360194	0.08118204
SRR23075921	PRJNA922564	Burned	412	412	5.056454117	0.839799786	0.147672109	2.061407177	46.45762522	0.059713236
SRR23075923	PRJNA922564	Burned	523	523	4.890843129	0.781337084	0.211731671	2.061404074	54.19903159	0.049077109
SRR23075925	PRJNA922564	Burned	367	367	5.113890843	0.865974173	0.076480813	2.061382246	44.04539149	0.105128941
SRR23075927	PRJNA922564	Burned	414	414	5.262351523	0.873293821	0.045420514	2.061359684	43.69492539	0.074861357
SRR23075929	PRJNA922564	Burned	603	603	5.584247835	0.872277423	0.056845557	2.061401065	59.02115723	0.070846462
SRR23075930	PRJNA922564	Burned	420	420	4.838942708	0.801115671	0.176433869	2.061400525	39.48333472	0.077692362
SRR23075932	PRJNA922564	Unburned	206	206	4.720812562	0.886058987	0.100564222	2.061390697	24.16883601	0.103331223
SRR23075934	PRJNA922564	Unburned	302	302	5.15188336	0.902188811	0.074431818	2.061408021	31.1743889	0.082964523
SRR23075936	PRJNA922564	Unburned	497	497	5.599722093	0.901931368	0.068211125	2.061417502	46.63148975	0.070006458
SRR23075938	PRJNA922564	Unburned	387	387	5.369987909	0.901242893	0.072265854	2.061413902	37.83780266	0.071744259
SRR23075939	PRJNA922564	Burned	123	123	2.942568953	0.611483006	0.341565949	2.05397145	14.27176664	0.026107308
SRR23075941	PRJNA922564	Burned	136	136	3.100125484	0.631048904	0.306957408	2.054925943	18.14181893	0.030170595
SRR23075943	PRJNA922564	Burned	304	304	4.3163737	0.755003111	0.129513881	2.058442314	34.71995686	0.039650237
SRR23075945	PRJNA922564	Burned	467	467	4.955057523	0.806181595	0.090720853	2.061268706	45.42362904	0.050286769
SRR23075947	PRJNA922564	Burned	181	181	3.612636365	0.694938622	0.179155467	2.057676021	23.70866241	0.033891799
SRR23075948	PRJNA922564	Burned	493	493	5.404284842	0.871587266	0.065526739	2.061361926	48.46018133	0.073942605
SRR23075949	PRJNA922564	Burned	496	496	5.402391418	0.870430247	0.067883239	2.061328295	49.31021576	0.072215107
SRR23075951	PRJNA922564	Burned	212	212	3.708997714	0.692418179	0.224498706	2.06051096	21.4693846	0.036780878
SRR23075953	PRJNA922564	Burned	130	130	3.405065455	0.699546247	0.242244351	2.053697809	13.96234463	0.028651639
SRR23075955	PRJNA922564	Burned	360	360	4.89847153	0.832209472	0.058412891	2.059958643	35.53587076	0.05136673
SRR23075957	PRJNA922564	Unburned	414	414	5.484216605	0.910112609	0.071835675	2.061415056	40.96391735	0.080772039
SRR23075959	PRJNA922564	Unburned	610	610	5.588828113	0.871421826	0.084647722	2.061412408	58.93346905	0.07032573
SRR23075962	PRJNA922564	Unburned	765	765	5.877754773	0.885220585	0.051769494	2.061411509	67.94528463	0.062947911
SRR23075963	PRJNA922564	Unburned	484	484	5.319319843	0.860441085	0.073215521	2.061030787	37.86593021	0.047633022
SRR23075964	PRJNA922564	Unburned	512	512	5.303789762	0.850194576	0.075496721	2.060938498	43.34380083	0.046609489
SRR23075966	PRJNA922564	Unburned	428	428	5.443812546	0.898448896	0.068828052	2.061415571	37.00645357	0.056095413
SRR23075968	PRJNA922564	Burned	142	142	3.986316252	0.804369524	0.240323639	2.061354768	21.59973884	0.135560053
SRR23075970	PRJNA922564	Burned	259	259	4.683814172	0.842893485	0.165823347	2.061402606	29.11217604	0.072613391
SRR23075972	PRJNA922564	Burned	83	83	4.052022577	0.916987721	0.104043393	2.061423036	12.05277365	0.1452616
SRR23075977	PRJNA922564	Burned	286	286	4.811661631	0.850719342	0.088197657	2.061270844	33.07736295	0.091554482
SRR23075981	PRJNA922564	Burned	305	305	5.040050005	0.881079599	0.094162761	2.061408316	32.24350194	0.07847186
SRR23075983	PRJNA922564	Unburned	271	271	4.88515474	0.872019123	0.089246703	2.06138622	26.05972886	0.067407598
SRR23075985	PRJNA922564	Unburned	236	236	4.913103152	0.899204684	0.095626478	2.061398417	25.0426409	0.081249032
SRR23075988	PRJNA922564	Unburned	263	263	4.821758649	0.865331184	0.11627907	2.061383931	25.57939686	0.063541873
SRR23075996	PRJNA922564	Burned	531	531	5.634333412	0.897935793	0.049731183	2.061403597	49.50826488	0.063981683
SRR23075997	PRJNA922564	Unburned	478	478	5.265021806	0.853379903	0.094634444	2.061118998	41.94989743	0.052208752
SRR23075999	PRJNA922564	Burned	563	563	5.56930195	0.879370923	0.042170853	2.061138294	46.65045681	0.05340654
SRR23076001	PRJNA922564	Burned	302	302	5.271010439	0.923050137	0.051834675	2.061423036	38.0289743	0.101081401
SRR23076003	PRJNA922564	Burned	516	516	5.676358331	0.90878343	0.053200456	2.061417903	52.78367116	0.074451054
SRR23076005	PRJNA922564	Burned	290	290	4.150653351	0.732053002	0.161729007	2.060782596	27.39134853	0.043072661
SRR23076007	PRJNA922564	Burned	315	315	5.097580906	0.886139337	0.070852225	2.061409238	32.26660602	0.10446788
SRR23076010	PRJNA922564	Burned	373	373	5.304610668	0.895810254	0.085801063	2.061403671	34.22296826	0.067277993
SRR23076012	PRJNA922564	Burned	431	431	5.285288993	0.871281704	0.065138011	2.061342879	38.70036702	0.051921982
SRR23076014	PRJNA922564	Burned	624	624	5.71161468	0.887427166	0.064247437	2.061292194	54.45703003	0.052647154
SRR23076016	PRJNA922564	Burned	369	369	5.283191915	0.893820619	0.071503972	2.061403246	33.21257548	0.059073987
SRR23076018	PRJNA922564	Burned	457	457	5.470763442	0.89323204	0.073049544	2.061410157	45.65519379	0.068031874
SRR23076019	PRJNA922564	Unburned	408	408	5.16962437	0.85998912	0.102603605	2.061282544	36.43612062	0.052604832
SRR23076021	PRJNA922564	Burned	343	343	4.769553103	0.817021811	0.13868659	2.061389183	34.78935972	0.073349133
SRR23076023	PRJNA922564	Burned	149	149	4.287916607	0.856906998	0.113610543	2.06136106	18.42444357	0.122708251
SRR23076025	PRJNA922564	Burned	256	256	4.707195501	0.848880951	0.090080332	2.061318755	32.42871269	0.093089581
SRR23076027	PRJNA922564	Burned	437	437	4.993853086	0.82136644	0.085609275	2.060806148	40.48305757	0.083486403
SRR23076029	PRJNA922564	Unburned	430	430	5.37708654	0.886754124	0.071170303	2.061393356	46.45662552	0.081871812
SRR23076031	PRJNA922564	Unburned	421	421	5.397695546	0.893268827	0.076329248	2.061407851	40.65122757	0.06107024
SRR23076033	PRJNA922564	Unburned	197	197	4.817067076	0.911770078	0.0536819	2.061423036	25.26196284	0.109027992
SRR23076035	PRJNA922564	Burned	430	430	5.445005039	0.897954801	0.059418389	2.061408482	39.46989591	0.064961623
SRR23076037	PRJNA922564	Burned	399	399	5.407695326	0.902943758	0.057024126	2.061406122	38.13365418	0.062108143
SRR23076039	PRJNA922564	Burned	650	650	5.891530792	0.909611847	0.05216447	2.061416684	62.90198889	0.065251873
SRR23076042	PRJNA922564	Burned	371	371	5.296012132	0.895170935	0.069608039	2.061413096	37.16206093	0.066939672
SRR23076044	PRJNA922564	Burned	267	267	4.901137485	0.87720053	0.09403333	2.061385102	27.97553796	0.058532411
SRR23076046	PRJNA922564	Burned	524	524	5.315168669	0.848866203	0.089510638	2.061333861	50.22291462	0.088286594
SRR23076049	PRJNA922564	Burned	276	276	4.87466326	0.86731594	0.080035409	2.061225357	26.59665067	0.074197021
SRR23076051	PRJNA922564	Unburned	343	343	5.322367912	0.911718682	0.064220183	2.061411403	32.12520524	0.070074276
SRR23076053	PRJNA922564	Unburned	286	286	5.025961391	0.888608322	0.067545686	2.061355724	28.56639381	0.073322193
SRR23076055	PRJNA922564	Unburned	324	324	5.258420252	0.909644276	0.074039436	2.061409995	30.42617012	0.072357534
SRR23076057	PRJNA922564	Unburned	372	372	5.407824861	0.913654645	0.06779661	2.061413149	34.58708865	0.071856044
SRR23076058	PRJNA922564	Unburned	404	404	5.390583016	0.898218691	0.069955899	2.061414656	34.72871354	0.057751492
SRR23076060	PRJNA922564	Unburned	330	330	5.199443237	0.896595993	0.073981191	2.061410466	31.30505572	0.059712624
SRR23076062	PRJNA922564	Unburned	242	242	4.98188759	0.907623267	0.043768378	2.061423036	30.33408531	0.088863249
SRR23076064	PRJNA922564	Unburned	365	365	5.375697865	0.911151083	0.055314915	2.061412766	34.39113091	0.064962929
SRR23076066	PRJNA922564	Burned	399	399	5.51409578	0.920709852	0.038091041	2.061388547	39.50533158	0.072246281
SRR23076068	PRJNA922564	Burned	204	204	4.658427774	0.875953867	0.085677749	2.061390057	23.81419283	0.076473687
SRR23076071	PRJNA922564	Burned	424	424	5.452386556	0.901260625	0.056031926	2.061408066	39.28916772	0.068304418
SRR23076072	PRJNA922564	Burned	343	343	5.308516213	0.909345894	0.065990974	2.061411403	33.67068878	0.07281413
SRR23076073	PRJNA922564	Unburned	415	415	5.380032004	0.892465732	0.061649074	2.061383651	38.73417011	0.065303626
SRR23076075	PRJNA922564	Burned	295	295	5.239182145	0.921259864	0.034234703	2.061423036	33.71432076	0.075370237
SRR23076077	PRJNA922564	Burned	467	467	5.714628497	0.929762832	0.036814755	2.061416767	50.4606991	0.113840633
SRR23076079	PRJNA922564	Burned	420	420	5.563705736	0.92110449	0.041277919	2.061415283	45.38594553	0.094278057
SRR23076081	PRJNA922564	Burned	270	270	5.087060528	0.90865972	0.043898366	2.061423036	33.50537832	0.09824317
SRR23076085	PRJNA922564	Burned	505	505	5.589392886	0.897958136	0.060459922	2.061412497	52.80133325	0.089611274
SRR23076086	PRJNA922564	Burned	705	705	5.962982771	0.909241067	0.042912914	2.061409456	60.35101632	0.069583444
SRR23076088	PRJNA922564	Burned	512	512	5.594725123	0.896831354	0.060344828	2.06139722	52.01725345	0.074991774
SRR23076090	PRJNA922564	Burned	572	572	5.672166188	0.893375652	0.078343615	2.06141886	51.29229325	0.063914122
SRR23076092	PRJNA922564	Burned	508	508	5.668900083	0.909865495	0.042806183	2.061401792	46.29035495	0.066704806
SRR23076094	PRJNA922564	Burned	215	215	4.920189356	0.916127531	0.073310811	2.061423036	25.51023965	0.105093836
SRR23076096	PRJNA922564	Burned	598	598	5.853045876	0.915455196	0.043819975	2.061415528	50.32868821	0.053899806
SRR23076098	PRJNA922564	Burned	1286	1286	6.344907604	0.886247926	0.045025827	2.061356158	94.8018024	0.048059555
SRR23076099	PRJNA922564	Unburned	690	690	5.707473776	0.873144111	0.054617073	2.061171218	50.81728913	0.046388196
SRR23076101	PRJNA922564	Burned	519	519	5.660765226	0.905446618	0.059954488	2.06141306	50.7875386	0.069379487
SRR23076103	PRJNA922564	Burned	452	452	5.55247886	0.908205349	0.033730781	2.06136243	41.63875905	0.067646764
SRR23076105	PRJNA922564	Burned	467	467	5.601821558	0.911409286	0.024473627	2.061423036	46.45302504	0.071106284
SRR23076107	PRJNA922564	Burned	859	859	5.918610709	0.876082468	0.032553748	2.060905539	70.98757729	0.046494951
SRR23076109	PRJNA922564	Burned	1014	1014	6.234056562	0.900659408	0.053085026	2.061409862	81.76005778	0.050209591
SRR23076112	PRJNA922564	Burned	476	476	5.58301675	0.905537448	0.057674419	2.061411169	42.11624036	0.062333719
SRR23076114	PRJNA922564	Burned	324	324	5.338573885	0.923509903	0.033026679	2.061423036	33.60826924	0.086121975
SRR23076116	PRJNA922564	Burned	350	350	5.440563454	0.928751372	0.04985755	2.061411864	38.20076317	0.082210369
SRR23076118	PRJNA922564	Burned	237	237	5.096846593	0.932112387	0.036470444	2.061423036	25.23823102	0.089493632
SRR23076119	PRJNA922564	Unburned	229	229	4.255571058	0.783177913	0.098809881	2.060838232	24.41103936	0.062148454
SRR23076121	PRJNA922564	Burned	117	117	4.232208355	0.888713519	0.111871227	2.061423036	16.42863014	0.125298602
SRR23076123	PRJNA922564	Burned	205	205	4.788185269	0.899525886	0.093118097	2.061390379	26.27042867	0.110572614
SRR23076125	PRJNA922564	Burned	218	218	4.948933761	0.919108236	0.085692425	2.06139417	24.528437	0.092353631
SRR23076127	PRJNA922564	Burned	603	603	5.400675366	0.843602815	0.060084984	2.061165762	57.2104005	0.059890528
SRR23076129	PRJNA922564	Burned	179	179	4.526720947	0.872640115	0.098465689	2.061380161	22.3629324	0.088584092
SRR23076132	PRJNA922564	Burned	494	494	5.274597163	0.850393706	0.036624308	2.061093156	52.74206643	0.059577718
SRR23076134	PRJNA922564	Burned	538	538	5.529358912	0.879370752	0.067451904	2.061413754	52.52441553	0.070937547
SRR23076136	PRJNA922564	Burned	619	619	5.467689139	0.850591101	0.045406249	2.061120821	56.65690548	0.055466472
SRR23076138	PRJNA922564	Burned	657	657	5.700061166	0.878597224	0.060921328	2.061388777	63.04061199	0.066191689
SRR23076140	PRJNA922564	Burned	258	258	5.116353721	0.921374205	0.064528544	2.061402447	30.21170369	0.097568795
SRR23076141	PRJNA922564	Unburned	353	353	5.213120285	0.888630132	0.073330299	2.061412054	35.47727899	0.067508293
SRR23076143	PRJNA922564	Burned	244	244	4.962729851	0.902779331	0.039730337	2.061423036	26.41178043	0.067215613
SRR23076145	PRJNA922564	Burned	539	539	5.743122794	0.913097378	0.047738693	2.061418332	52.44959268	0.068433693
SRR23076147	PRJNA922564	Burned	213	213	4.827923415	0.900514888	0.085484074	2.061392794	24.1618511	0.08450574
SRR23076149	PRJNA922564	Burned	270	270	5.166014569	0.92276263	0.051588584	2.061404241	31.69906229	0.079811765
SRR23076151	PRJNA922564	Burned	237	237	4.885595302	0.893478706	0.070486486	2.061398625	28.52611081	0.084131791
SRR23076154	PRJNA922564	Burned	156	156	3.947965985	0.781797734	0.264066017	2.061366521	21.03053159	0.075727289
SRR23076156	PRJNA922564	Burned	344	344	4.521161424	0.774086426	0.253735914	2.06140025	39.10455201	0.06158536
SRR23076158	PRJNA922564	Burned	361	361	4.556632988	0.773769302	0.216008595	2.061361243	40.67307642	0.052956531
SRR23076160	PRJNA922564	Burned	284	284	4.299720822	0.761150722	0.270188318	2.061389533	33.67149514	0.06852326
SRR23076163	PRJNA922564	Unburned	626	626	5.766061155	0.895441438	0.077099483	2.06141955	53.56252221	0.055968238
SRR23076165	PRJNA922564	Unburned	419	419	5.525979232	0.915219836	0.050281358	2.061415246	41.77011809	0.080987298
SRR23076167	PRJNA922564	Unburned	481	481	5.724437198	0.926904182	0.046013384	2.061417127	43.32666559	0.06961768
SRR23076169	PRJNA922564	Unburned	416	416	5.414268084	0.897786545	0.057442144	2.061383841	38.22706246	0.07540818
SRR23076171	PRJNA922564	Unburned	393	393	5.482917055	0.917825878	0.056294583	2.061414179	38.79176615	0.078642902
SRR23076172	PRJNA922564	Unburned	306	306	4.729064673	0.826241698	0.095616522	2.061293056	27.18269993	0.053148063
SRR23076174	PRJNA922564	Unburned	572	572	5.783713203	0.910944494	0.046270331	2.061402373	49.02873932	0.068221032
SRR23076176	PRJNA922564	Unburned	481	481	5.652811058	0.915306436	0.056320586	2.061417127	42.80945922	0.069212689
SRR23076178	PRJNA922564	Unburned	397	397	5.529030954	0.923978915	0.044995172	2.061414357	38.91276178	0.084498984
SRR23076180	PRJNA922564	Unburned	407	407	5.343183561	0.889224444	0.079274781	2.061414779	35.51343192	0.053617857
SRR23076182	PRJNA922564	Unburned	606	606	5.787506062	0.903326748	0.059558291	2.061404636	48.17871273	0.051758738
